year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",858.00,273.00,55.18,2.46,156.89,3.37,55.09,6.00,1.00,17094.00,3404.00,249.00,8590.00,173.00,4678.00
2024,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",299.00,94.00,25.85,3.40,37.06,0.69,27.01,2.00,1.00,6475.00,1764.00,472.00,1568.00,11.00,2660.00
2024,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",599.00,189.00,123.70,37.76,25.97,0.00,1.57,5.00,2.00,23235.00,16633.00,4186.00,2309.00,0.00,107.00
2024,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",531.00,104.00,36.79,1.87,32.29,0.00,33.04,4.00,1.00,5019.00,1635.00,219.00,1216.00,0.00,1949.00
2024,12,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2505.00,498.00,140.79,8.12,134.05,2.01,213.04,6.00,2.00,27650.00,7034.00,907.00,6018.00,92.00,13599.00
2024,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",41.00,7.00,2.76,0.00,3.45,0.00,0.78,0.00,0.00,392.00,143.00,0.00,163.00,0.00,86.00
2024,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,18.00,4.95,0.00,7.10,0.00,5.95,1.00,0.00,862.00,118.00,0.00,244.00,0.00,500.00
2024,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3450.00,671.00,136.35,19.61,202.00,0.00,313.05,24.00,8.00,58572.00,15335.00,2684.00,10028.00,0.00,30525.00
2024,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",536.00,124.00,50.73,3.26,21.85,0.00,48.15,6.00,3.00,9049.00,3816.00,546.00,1090.00,0.00,3597.00
2024,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",144.00,44.00,9.34,2.18,23.26,0.00,9.22,2.00,0.00,2884.00,349.00,498.00,1231.00,0.00,806.00
2024,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",204.00,70.00,33.24,0.86,12.15,0.00,23.74,3.00,0.00,4526.00,1855.00,78.00,571.00,0.00,2022.00
2024,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18697.00,3317.00,990.35,75.16,946.69,0.00,1304.80,11.00,13.00,219566.00,91810.00,10901.00,37922.00,0.00,78933.00
2024,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1007.00,356.00,62.54,4.12,119.22,0.00,170.12,4.00,0.00,24036.00,5074.00,302.00,4923.00,0.00,13737.00
2024,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84.00,8.00,1.04,0.74,5.19,0.00,1.03,2.00,0.00,175.00,31.00,12.00,107.00,0.00,25.00
2024,12,ZW,Air Wisconsin Airlines Corp,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1.00,1.00,0.86,0.00,0.04,0.00,0.11,0.00,0.00,426.00,365.00,0.00,16.00,0.00,45.00
2024,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2531.00,284.00,67.83,14.56,88.76,0.00,112.85,2.00,0.00,21871.00,8273.00,1099.00,3119.00,0.00,9380.00
2024,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",587.00,99.00,50.84,2.09,16.37,0.82,28.88,4.00,0.00,7063.00,4181.00,112.00,541.00,45.00,2184.00
2024,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",136.00,32.00,9.59,1.00,16.25,0.00,5.16,0.00,0.00,1151.00,355.00,42.00,598.00,0.00,156.00
2024,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",184.00,40.00,22.12,0.67,5.76,0.00,11.45,0.00,0.00,2717.00,1829.00,14.00,177.00,0.00,697.00
2024,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18551.00,1827.00,613.61,31.97,543.40,2.64,635.39,3.00,9.00,113693.00,58162.00,4114.00,17039.00,132.00,34246.00
2024,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1164.00,283.00,54.18,1.86,95.44,0.00,131.52,6.00,1.00,17598.00,3246.00,95.00,3238.00,0.00,11019.00
2024,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",46.00,5.00,1.11,0.57,1.61,0.00,1.71,0.00,0.00,115.00,29.00,15.00,40.00,0.00,31.00
2024,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",842.00,237.00,37.82,0.00,151.59,1.73,45.87,3.00,0.00,14130.00,2536.00,0.00,7407.00,38.00,4149.00
2024,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",262.00,35.00,10.49,1.00,12.38,0.00,11.13,0.00,2.00,1847.00,534.00,150.00,303.00,0.00,860.00
2024,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",563.00,107.00,80.07,17.81,8.12,0.00,1.00,4.00,2.00,7870.00,5899.00,1514.00,319.00,0.00,138.00
2024,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616.00,91.00,29.09,2.54,28.39,0.00,30.98,2.00,1.00,5335.00,1637.00,151.00,1127.00,0.00,2420.00
2024,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2449.00,315.00,95.19,1.05,83.27,2.71,132.78,3.00,0.00,13868.00,4388.00,68.00,2670.00,53.00,6689.00
2024,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36.00,5.00,2.07,0.00,2.13,0.00,0.80,0.00,0.00,213.00,69.00,0.00,73.00,0.00,71.00
2024,11,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.00,7.00,2.02,1.10,1.68,0.00,2.20,0.00,0.00,272.00,77.00,48.00,47.00,0.00,100.00
2024,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",748.00,99.00,77.56,16.15,5.29,0.00,0.00,0.00,1.00,10050.00,8759.00,1065.00,226.00,0.00,0.00
2024,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",712.00,116.00,48.68,1.00,41.63,0.00,24.69,1.00,0.00,5562.00,2667.00,28.00,1298.00,0.00,1569.00
2024,10,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2534.00,318.00,113.94,0.26,54.29,0.26,149.25,38.00,2.00,13497.00,5317.00,10.00,1550.00,7.00,6613.00
2024,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",27.00,2.00,1.75,0.00,0.20,0.00,0.05,0.00,0.00,44.00,39.00,0.00,4.00,0.00,1.00
2024,10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",48.00,5.00,1.70,0.00,1.19,0.00,2.11,0.00,0.00,356.00,221.00,0.00,48.00,0.00,87.00
2024,10,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2539.00,195.00,69.06,12.57,32.82,0.00,80.55,0.00,0.00,14916.00,7548.00,996.00,1023.00,0.00,5349.00
2024,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",724.00,120.00,44.88,0.95,16.13,1.24,56.79,3.00,0.00,8274.00,3118.00,47.00,504.00,28.00,4577.00
2024,10,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",152.00,46.00,13.34,0.00,30.59,0.00,2.07,1.00,0.00,1787.00,718.00,0.00,1019.00,0.00,50.00
2024,10,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",272.00,49.00,28.65,0.00,10.62,0.00,9.72,1.00,0.00,2229.00,1525.00,0.00,332.00,0.00,372.00
2024,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19940.00,1470.00,616.53,17.99,284.71,2.34,548.43,175.00,3.00,93364.00,52490.00,3261.00,7985.00,71.00,29557.00
2024,10,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1127.00,275.00,67.14,0.98,91.11,0.00,115.77,31.00,0.00,18169.00,3721.00,82.00,3860.00,0.00,10506.00
2024,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18.00,2.00,1.00,0.06,0.00,0.00,0.94,0.00,0.00,124.00,107.00,1.00,0.00,0.00,16.00
2024,10,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",772.00,178.00,50.70,1.62,90.66,3.72,31.30,8.00,0.00,10661.00,3372.00,193.00,4434.00,111.00,2551.00
2024,10,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",266.00,31.00,8.89,0.00,7.68,0.00,14.43,0.00,0.00,1223.00,390.00,0.00,267.00,0.00,566.00
